Fecha,Ventas
2015-01-01,109673.86
2015-01-02,31978.48
2015-01-03,1630.0
2015-01-05,12362.92
2015-01-06,2185.0
2015-01-07,622833.76
2015-01-08,59716.64
2015-01-09,13064.9
2015-01-10,136594.54
2015-01-12,401824.4
2015-01-13,76258.22
2015-01-14,42020.44
2015-01-15,999270.5
2015-01-16,157147.68
2015-01-17,46034.56
2015-01-19,108511.78
2015-01-20,24256.18
2015-01-21,20360.800000000003
2015-01-22,103017.0
2015-01-23,1496.0
2015-01-24,26610.0
2015-01-26,29302.120000000003
2015-01-27,54171.479999999996
2015-01-28,32261.14
2015-01-29,43169.2
2015-01-30,38285.52
2015-01-31,26754.42
2015-02-02,144996.92
2015-02-03,74455.9
2015-02-04,14012.0
2015-02-05,33523.520000000004
2015-02-06,51995.24
2015-02-07,43343.28
2015-02-09,33351.0
2015-02-10,4947.96
2015-02-11,643.0
2015-02-12,17088.620000000003
2015-02-13,86461.2
2015-02-14,52768.3
2015-02-16,79674.0
2015-02-17,49848.479999999996
2015-02-18,14646.359999999999
2015-02-19,201251.36000000002
2015-02-20,52182.62
2015-02-21,194853.4
2015-02-23,59252.72
2015-02-24,34018.16
2015-02-25,74141.72
2015-02-26,34186.0
2015-02-27,37170.0
2015-02-28,18657.64
2015-03-02,53933.0
2015-03-03,5317.6
2015-03-04,21512.52
2015-03-05,25818.58
2015-03-06,75897.28
2015-03-07,115582.48
2015-03-09,85612.22
2015-03-10,231988.0
2015-03-11,712917.64
2015-03-12,7863.0
2015-03-13,62054.12
2015-03-14,54154.64
2015-03-16,26733.82
2015-03-17,548662.0
2015-03-18,334301.36
2015-03-19,252228.0
2015-03-20,15877.3
2015-03-21,16614.56
2015-03-23,400697.26
2015-03-24,46329.82
2015-03-25,32737.64
2015-03-26,5630.0
2015-03-27,30608.36
2015-03-28,13569.64
2015-03-30,45172.28
2015-03-31,175708.8
2015-04-01,40478.72
2015-04-02,71464.0
2015-04-03,25132.08
2015-04-04,55481.329999999994
2015-04-06,116643.06
2015-04-07,23358.6
2015-04-08,153152.0
2015-04-09,9910.0
2015-04-10,17056.0
2015-04-11,41406.8
2015-04-13,11821.1
2015-04-14,60654.0
2015-04-15,26206.74
2015-04-16,18996.64
2015-04-17,70806.54000000001
2015-04-18,76450.04000000001
2015-04-20,25891.52
2015-04-21,4177.0
2015-04-22,41556.32
2015-04-23,31595.9
2015-04-24,25514.48
2015-04-25,13740.48
2015-04-28,2339.3199999999997
2015-04-29,136409.6
2015-04-30,688482.48
2015-05-01,13828.64
2015-05-02,21960.1
2015-05-04,22401.28
2015-05-05,179370.8
2015-05-06,301961.2
2015-05-07,41874.42
2015-05-08,678914.6
2015-05-09,401646.68
2015-05-11,28006.28
2015-05-12,52821.04000000001
2015-05-13,122008.36
2015-05-14,21129.0
2015-05-15,28129.2
2015-05-16,29686.579999999998
2015-05-18,35587.76
2015-05-19,7471.32
2015-05-20,52572.76
2015-05-21,10076.8
2015-05-22,57063.52
2015-05-23,25485.2
2015-05-25,38908.280000000006
2015-05-26,25450.8
2015-05-27,33950.7
2015-05-28,75793.64
2015-05-29,67040.68000000001
2015-05-30,18756.12
2015-06-01,23880.2
2015-06-02,37877.0
2015-06-03,4313.3
2015-06-04,3248.84
2015-06-05,3527.46
2015-06-06,20625.73
2015-06-08,50986.2
2015-06-09,14434.42
2015-06-10,44653.54
2015-06-11,13677.8
2015-06-12,236519.81999999998
2015-06-13,52711.840000000004
2015-06-15,85206.06
2015-06-16,29852.04
2015-06-17,48971.200000000004
2015-06-18,31426.9
2015-06-19,453760.76
2015-06-20,7196.0
2015-06-22,240702.24
2015-06-23,9109.0
2015-06-25,742718.76
2015-06-26,37599.7
2015-06-27,22461.48
2015-06-29,77267.62
2015-06-30,73019.96
2015-07-01,183441.36
2015-07-02,67343.14
2015-07-03,167692.86
2015-07-04,52659.200000000004
2015-07-06,11718.720000000001
2015-07-07,33735.9
2015-07-08,45566.479999999996
2015-07-09,92744.0
2015-07-10,82119.88
2015-07-11,133173.0
2015-07-13,11424.0
2015-07-14,2140755.58
2015-07-15,51280148.96
2015-07-16,26741.1
2015-07-17,32722.42
2015-07-18,6361.639999999999
2015-07-20,536304.28
2015-07-21,176124.86
2015-07-22,50832.58
2015-07-23,25678.72
2015-07-24,42472.1
2015-07-25,4630148.96
2015-07-27,28485.52
2015-07-28,15705.24
2015-07-29,35003.56
2015-07-30,2738.6
2015-07-31,24466.760000000002
2015-08-01,15318.38
2015-08-03,2973.56
2015-08-04,247861.58
2015-08-05,68652.2
2015-08-06,14390.84
2015-08-07,38972.92
2015-08-08,97982.5
2015-08-10,705620.08
2015-08-11,39463.6
2015-08-12,19740.22
2015-08-13,92079.9
2015-08-14,15760.0
2015-08-15,30941.64
2015-08-17,22203.0
2015-08-18,15528.0
2015-08-19,7802.0
2015-08-20,4706.46
2015-08-21,19670.72
2015-08-22,6953.7
2015-08-24,67822.58
2015-08-25,5510.24
2015-08-26,74687.38
2015-08-27,129585.5
2015-08-28,228924.68
2015-08-29,5428.0
2015-08-31,626222.6
2015-09-01,3360.0
2015-09-02,209103.16
2015-09-03,35973.0
2015-09-04,19335.46
2015-09-05,1174.0
2015-09-07,4646.0
2015-09-08,19806.6
2015-09-09,209664.6
2015-09-10,36375.3
2015-09-11,29834.56
2015-09-12,8612.0
2015-09-14,38579.72
2015-09-15,45473.48
2015-09-16,167753.52
2015-09-17,34754.4
2015-09-18,54608.479999999996
2015-09-19,21384.44
2015-09-21,54678.72
2015-09-22,20418.0
2015-09-23,12231.92
2015-09-24,562.0
2015-09-25,15295.02
2015-09-26,8031.0
2015-09-28,18569.4
2015-09-29,114109.2
2015-09-30,45364.72
2015-10-01,25258.8
2015-10-02,23780.32
2015-10-03,31890.02
2015-10-05,85684.36
2015-10-06,54771.0
2015-10-07,32787.56
2015-10-08,60973.880000000005
2015-10-09,117679.00000000001
2015-10-10,562234.38
2015-10-12,34587.0
2015-10-13,21230.879999999997
2015-10-14,21871.0
2015-10-15,12253.86
2015-10-16,85542.0
2015-10-17,80214.6
2015-10-19,46983.28
2015-10-20,21755.72
2015-10-21,298823.92000000004
2015-10-22,29028.08
2015-10-23,52760.04
2015-10-24,18245.239999999998
2015-10-26,11889.3
2015-10-27,43515.299999999996
2015-10-28,57128.9
2015-10-29,36057.6
2015-10-30,28110.64
2015-11-02,15119.6
2015-11-03,30866.48
2015-11-04,47960.5
2015-11-05,8959.939999999999
2015-11-06,29666.1
2015-11-07,28596.0
2015-11-09,40360.84
2015-11-10,26626.0
2015-11-11,66689.8
2015-11-12,135946.72
2015-11-13,19373.46
2015-11-14,81648.04000000001
2015-11-16,24934.4
2015-11-17,42725.66
2015-11-18,126225.0
2015-11-19,308385.92
2015-11-20,4636.0
2015-11-21,5469.1
2015-11-23,28311.940000000002
2015-11-24,61074.88
2015-11-25,15845.48
2015-11-26,16404.0
2015-11-27,20430.08
2015-11-28,395784.86
2015-11-30,70698.24
2015-12-01,123901.86
2015-12-02,72982.92
2015-12-03,14819.0
2015-12-04,35310.1
2015-12-05,41375.9
2015-12-07,147840.4
2015-12-08,8798.0
2015-12-09,3617.6
2015-12-10,1665.0
2015-12-11,21868.94
2015-12-12,105179.0
2015-12-14,21185.0
2015-12-15,23136.32
2015-12-16,51538.86
2015-12-17,61459.68
2015-12-18,50017.84
2015-12-19,32374.760000000002
2015-12-21,25732.66
2015-12-22,17181.0
2015-12-23,26526.82
2015-12-24,99370.22
2015-12-25,31445.44
2015-12-26,11562.0
2015-12-28,823.24
2015-12-29,38823.5
2015-12-30,22570.48
2015-12-31,30878.28
2016-01-01,9052.82
2016-01-02,19596.260000000002
2016-01-04,305692.10000000003
2016-01-05,24816.260000000002
2016-01-06,40504.66
2016-01-07,58626.64
2016-01-08,16425.84
2016-01-09,26932.0
2016-01-11,12966.08
2016-01-12,37643.82
2016-01-13,38549.36
2016-01-14,108064.8
2016-01-15,15636.0
2016-01-18,13359.1
2016-01-19,7656.0
2016-01-20,31102.920000000002
2016-01-21,121327.6
2016-01-22,9387.16
2016-01-23,9175.779999999999
2016-01-25,44814.84
2016-01-26,18650.96
2016-01-27,3822.52
2016-01-28,22864.0
2016-01-29,14496.9
2016-01-30,73347.04000000001
2016-02-01,11929.4
2016-02-02,17605.0
2016-02-03,11602.0
2016-02-04,4668.360000000001
2016-02-05,27237.84
2016-02-06,9167.54
